Date,Total,MinTemp,MaxTemp,RainfallVolume,AvgTemp,DayOfWeek,Month,Year
2018-09-05,6136.0,12.3,24.7,0.0,18.5,3,9,2018
2018-09-06,6256.0,12.3,25.5,11.5,18.9,4,9,2018
2018-09-07,3253.0,14.5,23.0,2.0,18.8,5,9,2018
2018-09-08,4220.0,12.7,21.9,0.0,17.3,6,9,2018
2018-09-09,5789.0,11.1,24.7,0.0,17.9,7,9,2018
2018-09-10,6393.0,11.3,25.5,0.0,18.4,1,9,2018
2018-09-11,7369.0,13.9,27.8,0.0,20.8,2,9,2018
2018-09-12,7853.0,14.2,29.3,0.0,21.8,3,9,2018
2018-09-13,5575.0,15.7,25.3,13.7,20.5,4,9,2018
2018-09-14,3343.0,14.3,21.1,0.9,17.7,5,9,2018
2018-09-15,3927.0,11.3,21.0,0.0,16.2,6,9,2018
2018-09-16,5410.0,9.5,23.6,0.8,16.6,7,9,2018
2018-09-17,6798.0,14.5,25.8,0.0,20.2,1,9,2018
2018-09-18,7020.0,14.2,28.0,0.5,21.1,2,9,2018
2018-09-19,6871.0,14.5,25.5,0.0,20.0,3,9,2018
2018-09-20,7409.0,13.2,27.7,0.0,20.4,4,9,2018
2018-09-21,5952.0,11.7,28.6,3.0,20.2,5,9,2018
2018-09-22,3117.0,11.1,17.6,8.3,14.4,6,9,2018
2018-09-23,2718.0,9.7,25.6,14.2,17.6,7,9,2018
2018-09-24,4554.0,5.8,13.6,0.0,9.7,1,9,2018
2018-09-25,5029.0,4.2,13.1,0.0,8.6,2,9,2018
2018-09-26,4933.0,2.7,17.4,0.0,10.0,3,9,2018
2018-09-27,5585.0,6.1,22.5,0.0,14.3,4,9,2018
2018-09-28,5087.0,8.6,21.7,0.0,15.2,5,9,2018
2018-09-29,2961.0,5.8,16.2,0.0,11.0,6,9,2018
2018-09-30,3912.0,3.4,20.5,18.7,12.0,7,9,2018
2018-10-01,1729.0,7.2,13.4,10.9,10.3,1,10,2018
2018-10-02,3921.0,5.3,11.8,0.0,8.6,2,10,2018
2018-10-03,2214.0,9.1,14.5,0.0,11.8,3,10,2018
2018-10-04,4871.0,5.8,17.2,0.0,11.5,4,10,2018
2018-10-05,4815.0,4.9,20.8,0.0,12.8,5,10,2018
2018-10-06,3594.0,8.3,23.2,0.4,15.8,6,10,2018
2018-10-07,2753.0,11.2,20.9,0.0,16.0,7,10,2018
2018-10-08,4876.0,9.4,18.4,0.0,13.9,1,10,2018
2018-10-09,5325.0,9.9,18.4,0.0,14.2,2,10,2018
2018-10-10,5794.0,10.5,20.6,0.0,15.6,3,10,2018
2018-10-11,6357.0,8.6,25.1,0.0,16.8,4,10,2018
2018-10-12,5926.0,11.0,24.6,0.0,17.8,5,10,2018
2018-10-13,4661.0,8.6,22.3,0.0,15.4,6,10,2018
2018-10-14,5326.0,8.1,25.0,0.0,16.6,7,10,2018
2018-10-15,6206.0,7.5,23.2,0.0,15.4,1,10,2018
2018-10-16,6424.0,7.7,22.2,0.0,15.0,2,10,2018
2018-10-17,6429.0,7.1,20.9,0.0,14.0,3,10,2018
2018-10-18,5911.0,6.3,19.4,0.0,12.8,4,10,2018
2018-10-19,5080.0,6.6,17.4,0.0,12.0,5,10,2018
2018-10-20,3772.0,6.3,15.5,0.0,10.9,6,10,2018
2018-10-21,4397.0,3.9,14.5,0.0,9.2,7,10,2018
2018-10-22,5220.0,2.0,13.4,0.0,7.7,1,10,2018
2018-10-23,4752.0,7.2,13.5,0.2,10.4,2,10,2018
2018-10-24,3142.0,10.2,12.8,3.7,11.5,3,10,2018
2018-10-25,4795.0,10.1,15.4,0.0,12.8,4,10,2018
2018-10-26,4976.0,7.2,17.4,0.0,12.3,5,10,2018
2018-10-27,777.0,3.4,8.8,24.5,6.1,6,10,2018
2018-10-28,701.0,2.0,4.3,4.4,3.2,7,10,2018
2018-10-29,3079.0,3.2,15.1,1.5,9.2,1,10,2018
2018-10-30,3880.0,2.0,15.5,0.0,8.8,2,10,2018
2018-10-31,3776.0,1.2,12.3,0.0,6.8,3,10,2018
2018-11-01,1965.0,6.0,14.5,0.0,10.2,4,11,2018
2018-11-02,2859.0,5.6,10.7,0.5,8.1,5,11,2018
2018-11-03,1940.0,7.8,10.9,0.0,9.4,6,11,2018
2018-11-04,2103.0,9.1,10.7,0.0,9.9,7,11,2018
2018-11-05,5289.0,6.4,17.9,0.0,12.1,1,11,2018
2018-11-06,5615.0,5.5,21.2,0.0,13.4,2,11,2018
2018-11-07,5539.0,6.6,17.3,0.0,12.0,3,11,2018
2018-11-08,4929.0,7.4,14.6,0.0,11.0,4,11,2018
2018-11-09,4430.0,6.9,10.6,0.0,8.8,5,11,2018
2018-11-10,3536.0,5.8,13.3,0.2,9.6,6,11,2018
2018-11-11,3183.0,6.0,15.8,0.0,10.9,7,11,2018
2018-11-12,5233.0,3.8,17.7,0.0,10.8,1,11,2018
2018-11-13,4821.0,3.9,13.7,0.1,8.8,2,11,2018
2018-11-14,4510.0,1.8,6.6,0.0,4.2,3,11,2018
2018-11-15,4415.0,1.7,5.5,0.0,3.6,4,11,2018
2018-11-16,3657.0,0.9,5.5,0.0,3.2,5,11,2018
2018-11-17,2144.0,0.0,7.5,0.0,3.8,6,11,2018
2018-11-18,2097.0,-1.4,5.3,1.1,2.0,7,11,2018
2018-11-19,2825.0,-0.7,0.6,0.1,-0.0,1,11,2018
2018-11-20,3632.0,-1.1,6.8,0.0,2.8,2,11,2018
2018-11-21,3294.0,-1.4,1.3,0.0,-0.0,3,11,2018
2018-11-22,3651.0,0.6,6.0,0.0,3.3,4,11,2018
2018-11-23,3060.0,-0.3,2.5,0.0,1.1,5,11,2018
2018-11-24,1348.0,2.4,7.6,1.1,5.0,6,11,2018
2018-11-25,1319.0,0.5,4.2,0.8,2.4,7,11,2018
2018-11-26,2168.0,0.3,3.3,14.8,1.8,1,11,2018
2018-11-27,2239.0,-0.6,1.6,2.3,0.5,2,11,2018
2018-11-28,2936.0,-1.8,1.3,0.0,-0.2,3,11,2018
2018-11-29,3223.0,-1.7,2.4,0.0,0.4,4,11,2018
2018-11-30,2544.0,-0.3,5.2,4.1,2.4,5,11,2018
2018-12-01,1846.0,3.7,9.6,0.0,6.6,6,12,2018
2018-12-02,869.0,3.5,11.9,8.1,7.7,7,12,2018
2018-12-03,3150.0,9.8,14.3,1.1,12.0,1,12,2018
2018-12-04,3367.0,3.9,10.6,2.2,7.2,2,12,2018
2018-12-05,3492.0,3.7,6.1,2.3,4.9,3,12,2018
2018-12-06,3280.0,4.0,11.5,0.0,7.8,4,12,2018
2018-12-07,3366.0,8.3,13.5,0.0,10.9,5,12,2018
2018-12-08,1685.0,4.6,8.3,2.8,6.4,6,12,2018
2018-12-09,747.0,4.2,9.1,15.9,6.6,7,12,2018
2018-12-10,2458.0,0.5,4.7,3.5,2.6,1,12,2018
2018-12-11,2476.0,0.2,2.1,1.5,1.2,2,12,2018
2018-12-12,2402.0,-0.4,1.2,0.7,0.4,3,12,2018
2018-12-13,2727.0,-2.1,0.1,0.0,-1.0,4,12,2018
2018-12-14,2341.0,-2.6,-1.8,0.0,-2.2,5,12,2018
2018-12-15,1168.0,-4.7,-1.8,0.0,-3.2,6,12,2018
2018-12-16,741.0,-5.4,3.1,0.8,-1.2,7,12,2018
2018-12-17,2247.0,-2.9,4.2,0.2,0.7,1,12,2018
2018-12-18,2987.0,-1.2,6.4,0.0,2.6,2,12,2018
2018-12-19,2735.0,-2.6,4.4,1.6,0.9,3,12,2018
2018-12-20,2848.0,2.2,8.0,0.0,5.1,4,12,2018
2018-12-21,1948.0,4.4,11.3,3.7,7.8,5,12,2018
2018-12-22,966.0,7.6,11.7,8.3,9.6,6,12,2018
2018-12-23,568.0,6.6,11.2,16.5,8.9,7,12,2018
2018-12-24,415.0,2.0,11.7,3.6,6.8,1,12,2018
2018-12-25,399.0,-2.1,2.2,0.0,0.1,2,12,2018
2018-12-26,625.0,-3.8,1.4,0.0,-1.2,3,12,2018
2018-12-27,998.0,-5.4,2.0,0.0,-1.7,4,12,2018
2018-12-28,1330.0,-1.8,5.4,0.0,1.8,5,12,2018
2018-12-29,902.0,-2.5,2.3,1.8,-0.1,6,12,2018
2018-12-30,574.0,0.4,3.9,2.4,2.2,7,12,2018
2018-12-31,492.0,2.1,4.6,6.7,3.4,1,12,2018
2019-01-01,571.0,2.7,5.2,1.6,4.0,2,1,2019
2019-01-02,1054.0,-2.1,3.2,0.6,0.6,3,1,2019
2019-01-03,1043.0,-3.1,-0.6,0.0,-1.8,4,1,2019
2019-01-04,741.0,-1.7,-0.3,5.0,-1.0,5,1,2019
2019-01-05,279.0,-0.9,1.0,22.1,0.0,6,1,2019
2019-01-06,296.0,0.7,1.8,4.7,1.2,7,1,2019
2019-01-07,1527.0,0.7,2.1,2.0,1.4,1,1,2019
2019-01-08,1695.0,0.8,4.5,3.9,2.6,2,1,2019
2019-01-09,1310.0,-1.5,1.8,15.8,0.2,3,1,2019
2019-01-10,944.0,-3.5,0.1,3.7,-1.7,4,1,2019
2019-01-11,830.0,-4.1,-1.0,4.6,-2.6,5,1,2019
2019-01-12,406.0,-1.1,2.9,6.0,0.9,6,1,2019
2019-01-13,352.0,1.4,5.4,8.1,3.4,7,1,2019
2019-01-14,1631.0,-0.1,4.7,6.1,2.3,1,1,2019
2019-01-15,1721.0,-0.8,3.4,0.0,1.3,2,1,2019
2019-01-16,2257.0,-0.9,7.5,0.0,3.3,3,1,2019
2019-01-17,2471.0,1.9,8.3,1.0,5.1,4,1,2019
2019-01-18,1890.0,-2.9,2.2,0.1,-0.3,5,1,2019
2019-01-19,1086.0,-6.0,-0.1,0.0,-3.0,6,1,2019
2019-01-20,736.0,-8.0,-1.5,0.0,-4.8,7,1,2019
2019-01-21,1777.0,-3.5,-1.9,0.0,-2.7,1,1,2019
2019-01-22,2028.0,-5.1,-1.2,0.0,-3.2,2,1,2019
2019-01-23,1946.0,-5.0,-3.3,0.0,-4.2,3,1,2019
2019-01-24,2066.0,-4.4,-0.4,0.1,-2.4,4,1,2019
2019-01-25,1496.0,-4.7,-2.6,0.7,-3.6,5,1,2019
2019-01-26,632.0,-3.1,4.7,1.2,0.8,6,1,2019
2019-01-27,951.0,2.1,7.1,0.4,4.6,7,1,2019
2019-01-28,2199.0,0.2,3.7,0.3,2.0,1,1,2019
2019-01-29,2100.0,-2.9,3.3,0.0,0.2,2,1,2019
2019-01-30,2292.0,-4.6,4.3,0.0,-0.1,3,1,2019
2019-01-31,2426.0,-3.6,4.2,0.0,0.3,4,1,2019
2019-02-01,2079.0,-0.2,2.7,2.9,1.2,5,2,2019
2019-02-02,827.0,0.7,5.9,10.5,3.3,6,2,2019
2019-02-03,307.0,-1.5,1.7,20.8,0.1,7,2,2019
2019-02-04,1266.0,-4.5,2.3,0.0,-1.1,1,2,2019
2019-02-05,1745.0,-3.9,2.5,0.0,-0.7,2,2,2019
2019-02-06,1734.0,-6.6,-1.2,0.0,-3.9,3,2,2019
2019-02-07,1816.0,-5.6,4.5,4.8,-0.5,4,2,2019
2019-02-08,2161.0,1.7,9.2,0.0,5.4,5,2,2019
2019-02-09,1258.0,0.8,9.7,0.4,5.2,6,2,2019
2019-02-10,1436.0,4.1,15.2,1.8,9.6,7,2,2019
2019-02-11,1404.0,0.0,4.7,6.3,2.4,1,2,2019
2019-02-12,1968.0,-0.1,3.2,0.0,1.6,2,2,2019
2019-02-13,2619.0,-0.9,8.0,0.0,3.6,3,2,2019
2019-02-14,2923.0,-1.5,11.3,0.0,4.9,4,2,2019
2019-02-15,2931.0,-1.4,12.6,0.0,5.6,5,2,2019
2019-02-16,2738.0,-2.1,15.8,0.0,6.8,6,2,2019
2019-02-17,3612.0,-1.7,17.3,0.0,7.8,7,2,2019
2019-02-18,3590.0,-1.8,14.8,0.0,6.5,1,2,2019
2019-02-19,3801.0,1.0,12.8,0.1,6.9,2,2,2019
2019-02-20,3390.0,5.0,10.0,0.0,7.5,3,2,2019
2019-02-21,3725.0,4.1,12.8,2.0,8.4,4,2,2019
2019-02-22,2106.0,2.7,9.8,0.8,6.2,5,2,2019
2019-02-23,2070.0,-1.7,5.7,0.0,2.0,6,2,2019
2019-02-24,1861.0,-3.2,6.5,0.0,1.6,7,2,2019
2019-02-25,3678.0,-1.7,13.6,0.0,6.0,1,2,2019
2019-02-26,3912.0,-0.1,16.0,0.0,8.0,2,2,2019
2019-02-27,4260.0,2.1,17.7,0.0,9.9,3,2,2019
2019-02-28,4273.0,3.3,18.1,1.1,10.7,4,2,2019
2019-03-01,1812.0,6.2,9.8,3.7,8.0,5,3,2019
2019-03-02,1357.0,5.2,9.2,0.0,7.2,6,3,2019
2019-03-03,2478.0,7.0,14.2,0.0,10.6,7,3,2019
2019-03-04,2591.0,4.5,16.9,1.7,10.7,1,3,2019
2019-03-05,2266.0,3.8,9.6,4.8,6.7,2,3,2019
2019-03-06,3486.0,2.9,13.6,0.0,8.2,3,3,2019
2019-03-07,2760.0,7.2,12.6,1.0,9.9,4,3,2019
2019-03-08,2860.0,5.6,10.2,0.0,7.9,5,3,2019
2019-03-09,1346.0,6.1,11.4,3.5,8.8,6,3,2019
2019-03-10,859.0,4.4,14.1,3.2,9.2,7,3,2019
2019-03-11,1857.0,-0.3,5.1,4.8,2.4,1,3,2019
2019-03-12,3203.0,1.4,9.6,0.0,5.5,2,3,2019
2019-03-13,2746.0,3.3,10.7,1.1,7.0,3,3,2019
2019-03-14,2124.0,3.0,6.1,3.8,4.6,4,3,2019
2019-03-15,1486.0,4.0,10.5,9.9,7.2,5,3,2019
2019-03-16,1954.0,9.4,16.0,0.0,12.7,6,3,2019
2019-03-17,4243.0,3.2,19.3,3.8,11.2,7,3,2019
2019-03-18,2785.0,1.7,7.1,0.0,4.4,1,3,2019
2019-03-19,3605.0,0.8,7.9,0.0,4.4,2,3,2019
2019-03-20,4190.0,-1.4,9.7,0.0,4.1,3,3,2019
2019-03-21,4327.0,-1.2,12.8,0.0,5.8,4,3,2019
2019-03-22,4333.0,0.3,16.3,0.0,8.3,5,3,2019
2019-03-23,4865.0,2.6,18.7,0.0,10.6,6,3,2019
2019-03-24,5025.0,3.3,18.1,0.0,10.7,7,3,2019
2019-03-25,3189.0,1.8,9.8,1.4,5.8,1,3,2019
2019-03-26,3620.0,1.2,8.3,1.0,4.8,2,3,2019
2019-03-27,2729.0,1.7,7.5,0.3,4.6,3,3,2019
2019-03-28,4069.0,4.9,12.8,0.0,8.9,4,3,2019
2019-03-29,4551.0,4.0,15.2,0.0,9.6,5,3,2019
2019-03-30,5504.0,2.7,18.3,0.0,10.5,6,3,2019
2019-03-31,5875.0,3.4,18.4,0.0,10.9,7,3,2019
2019-04-01,5109.0,5.3,15.9,0.0,10.6,1,4,2019
2019-04-02,5840.0,3.9,21.3,0.0,12.6,2,4,2019
2019-04-03,5412.0,4.8,20.9,0.0,12.8,3,4,2019
2019-04-04,4500.0,2.9,12.2,0.0,7.6,4,4,2019
2019-04-05,3279.0,3.3,9.3,0.0,6.3,5,4,2019
2019-04-06,3806.0,5.2,16.8,0.0,11.0,6,4,2019
2019-04-07,4667.0,5.0,16.5,0.0,10.8,7,4,2019
2019-04-08,3349.0,8.2,11.5,0.9,9.8,1,4,2019
2019-04-09,4378.0,8.5,16.6,0.0,12.6,2,4,2019
2019-04-10,3869.0,8.0,12.0,1.1,10.0,3,4,2019
2019-04-11,3970.0,4.6,10.9,0.0,7.8,4,4,2019
2019-04-12,3665.0,2.4,8.5,0.0,5.4,5,4,2019
2019-04-13,2753.0,2.6,11.1,0.0,6.8,6,4,2019
2019-04-14,2232.0,3.2,9.7,0.0,6.4,7,4,2019
2019-04-15,4144.0,5.0,14.8,0.0,9.9,1,4,2019
2019-04-16,5454.0,2.5,18.7,0.0,10.6,2,4,2019
2019-04-17,5612.0,7.0,19.0,0.0,13.0,3,4,2019
2019-04-18,5071.0,4.9,20.5,0.0,12.7,4,4,2019
2019-04-19,4820.0,5.5,22.3,0.0,13.9,5,4,2019
2019-04-20,3695.0,5.9,22.4,0.0,14.2,6,4,2019
2019-04-21,4005.0,4.6,23.2,0.0,13.9,7,4,2019
2019-04-22,4955.0,6.5,23.8,0.0,15.2,1,4,2019
2019-04-23,5307.0,9.8,23.6,0.0,16.7,2,4,2019
2019-04-24,6662.0,10.5,28.1,0.0,19.3,3,4,2019
2019-04-25,7366.0,9.8,26.4,0.0,18.1,4,4,2019
2019-04-26,3334.0,6.3,17.1,4.0,11.7,5,4,2019
2019-04-27,2307.0,5.6,15.0,4.7,10.3,6,4,2019
2019-04-28,2724.0,3.9,11.0,0.0,7.4,7,4,2019
2019-04-29,2985.0,4.8,9.7,9.1,7.2,1,4,2019
2019-04-30,2920.0,5.8,13.0,1.2,9.4,2,4,2019
2019-05-01,8106.0,4.7,18.9,0.0,11.8,3,5,2019
2019-05-02,6472.0,7.4,21.0,10.6,14.2,4,5,2019
2019-05-03,2576.0,7.3,11.0,4.7,9.2,5,5,2019
2019-05-04,1772.0,2.5,14.4,3.2,8.4,6,5,2019
2019-05-05,1448.0,2.1,8.1,0.1,5.1,7,5,2019
2019-05-06,4181.0,2.8,9.6,0.0,6.2,1,5,2019
2019-05-07,5471.0,2.2,14.5,0.0,8.4,2,5,2019
2019-05-08,4950.0,5.8,17.4,2.1,11.6,3,5,2019
2019-05-09,4922.0,7.1,18.0,0.1,12.6,4,5,2019
2019-05-10,4305.0,8.3,16.5,1.2,12.4,5,5,2019
2019-05-11,2022.0,7.4,16.5,12.3,12.0,6,5,2019
2019-05-12,723.0,4.5,7.8,12.0,6.2,7,5,2019
2019-05-13,4681.0,5.5,14.4,0.0,10.0,1,5,2019
2019-05-14,5135.0,3.2,13.1,0.5,8.2,2,5,2019
2019-05-15,4093.0,4.4,9.5,0.0,7.0,3,5,2019
2019-05-16,4756.0,4.5,12.1,0.0,8.3,4,5,2019
2019-05-17,5980.0,5.5,20.4,0.0,13.0,5,5,2019
2019-05-18,5701.0,7.6,21.2,0.0,14.4,6,5,2019
2019-05-19,5689.0,8.5,23.1,18.8,15.8,7,5,2019
2019-05-20,1598.0,11.3,14.6,71.2,13.0,1,5,2019
2019-05-21,1745.0,10.5,12.3,21.2,11.4,2,5,2019
2019-05-22,3648.0,8.8,14.7,0.0,11.8,3,5,2019
2019-05-23,6834.0,7.6,19.1,0.0,13.4,4,5,2019
2019-05-24,7158.0,6.3,22.3,0.0,14.3,5,5,2019
2019-05-25,4472.0,10.5,21.5,1.0,16.0,6,5,2019
2019-05-26,5495.0,12.1,21.9,0.0,17.0,7,5,2019
2019-05-27,4810.0,11.2,20.8,15.8,16.0,1,5,2019
2019-05-28,2343.0,9.5,14.1,16.4,11.8,2,5,2019
2019-05-29,3459.0,9.4,15.5,0.3,12.4,3,5,2019
2019-05-30,5257.0,8.6,19.5,0.0,14.0,4,5,2019
2019-05-31,4671.0,11.7,21.1,0.0,16.4,5,5,2019
2019-06-01,6500.0,9.7,25.1,0.0,17.4,6,6,2019
2019-06-02,7295.0,12.4,28.1,0.0,20.2,7,6,2019
2019-06-03,8200.0,12.8,29.8,0.3,21.3,1,6,2019
2019-06-04,9119.0,14.4,29.4,0.0,21.9,2,6,2019
2019-06-05,9194.0,14.3,29.7,0.0,22.0,3,6,2019
2019-06-06,6128.0,12.4,21.4,0.0,16.9,4,6,2019
2019-06-07,8115.0,10.6,28.1,0.0,19.4,5,6,2019
2019-06-08,4481.0,14.5,22.3,0.0,18.4,6,6,2019
2019-06-09,5390.0,10.7,26.6,0.5,18.6,7,6,2019
2019-06-10,4674.0,14.7,26.8,18.8,20.8,1,6,2019
2019-06-11,4537.0,13.0,23.3,0.0,18.2,2,6,2019
2019-06-12,5422.0,12.8,20.0,0.0,16.4,3,6,2019
2019-06-13,7488.0,12.1,24.6,0.0,18.4,4,6,2019
2019-06-14,7839.0,11.0,25.0,0.0,18.0,5,6,2019
2019-06-15,4605.0,14.1,26.3,0.0,20.2,6,6,2019
2019-06-16,3565.0,13.8,22.2,0.0,18.0,7,6,2019
2019-06-17,7120.0,12.3,26.0,0.0,19.2,1,6,2019
2019-06-18,8458.0,14.0,28.9,0.0,21.4,2,6,2019
2019-06-19,7795.0,17.2,30.7,1.5,24.0,3,6,2019
2019-06-20,3555.0,15.0,25.1,18.2,20.0,4,6,2019
2019-06-21,4253.0,14.2,25.3,8.4,19.8,5,6,2019
2019-06-22,2644.0,14.7,24.6,14.2,19.6,6,6,2019
2019-06-23,3860.0,15.5,23.6,0.1,19.6,7,6,2019
2019-06-24,8974.0,16.2,28.8,0.0,22.5,1,6,2019
2019-06-25,9853.0,15.7,32.6,0.0,24.2,2,6,2019
2019-06-26,10024.0,18.2,34.5,0.0,26.4,3,6,2019
2019-06-27,9260.0,19.1,32.8,0.0,26.0,4,6,2019
2019-06-28,8905.0,15.2,28.7,0.0,22.0,5,6,2019
2019-06-29,8154.0,14.8,30.0,0.0,22.4,6,6,2019
2019-06-30,7768.0,15.2,35.2,0.0,25.2,7,6,2019
2019-07-01,5902.0,18.8,32.9,5.9,25.8,1,7,2019
2019-07-02,7030.0,16.3,25.7,0.0,21.0,2,7,2019
2019-07-03,9007.0,14.7,25.0,0.0,19.8,3,7,2019
2019-07-04,9682.0,12.6,26.9,0.0,19.8,4,7,2019
2019-07-05,8755.0,13.7,28.6,0.0,21.2,5,7,2019
2019-07-06,7079.0,17.2,31.6,0.4,24.4,6,7,2019
2019-07-07,2430.0,14.4,23.5,13.0,19.0,7,7,2019
2019-07-08,4389.0,13.1,18.9,0.9,16.0,1,7,2019
2019-07-09,12283.0,12.4,20.8,0.0,16.6,2,7,2019
2019-07-10,9318.0,11.0,22.3,0.0,16.6,3,7,2019
2019-07-11,5807.0,13.5,22.2,4.1,17.8,4,7,2019
2019-07-12,4688.0,13.9,21.2,6.9,17.6,5,7,2019
2019-07-13,2244.0,13.2,18.5,12.4,15.8,6,7,2019
2019-07-14,3384.0,12.6,21.4,0.6,17.0,7,7,2019
2019-07-15,7345.0,12.8,24.2,0.0,18.5,1,7,2019
2019-07-16,8859.0,12.8,25.0,0.0,18.9,2,7,2019
2019-07-17,9369.0,13.3,27.6,0.0,20.5,3,7,2019
2019-07-18,9010.0,15.3,27.8,0.2,21.6,4,7,2019
2019-07-19,7778.0,16.2,27.9,0.0,22.0,5,7,2019
2019-07-20,7028.0,15.2,32.3,3.4,23.8,6,7,2019
2019-07-21,4094.0,17.5,25.9,16.2,21.7,7,7,2019
2019-07-22,8930.0,16.3,30.0,0.0,23.2,1,7,2019
2019-07-23,10350.0,16.3,31.6,0.0,24.0,2,7,2019
2019-07-24,10583.0,17.6,34.5,0.0,26.0,3,7,2019
2019-07-25,10435.0,20.0,34.8,0.0,27.4,4,7,2019
2019-07-26,9237.0,19.8,35.3,0.1,27.6,5,7,2019
2019-07-27,4315.0,18.8,26.5,2.2,22.6,6,7,2019
2019-07-28,2950.0,16.9,22.7,49.2,19.8,7,7,2019
2019-07-29,3434.0,15.2,19.8,1.2,17.5,1,7,2019
2019-07-30,8291.0,16.1,27.2,2.8,21.6,2,7,2019
2019-07-31,4908.0,15.3,19.9,4.6,17.6,3,7,2019
2019-08-01,8259.0,13.4,25.2,0.0,19.3,4,8,2019
2019-08-02,6753.0,15.8,25.1,2.0,20.5,5,8,2019
2019-08-03,3258.0,14.3,22.5,1.1,18.4,6,8,2019
2019-08-04,6712.0,13.9,26.2,0.0,20.0,7,8,2019
2019-08-05,7054.0,15.5,28.9,0.0,22.2,1,8,2019
2019-08-06,6009.0,19.1,28.3,0.0,23.7,2,8,2019
2019-08-07,4643.0,15.9,25.8,6.5,20.8,3,8,2019
2019-08-08,7545.0,15.0,26.6,0.0,20.8,4,8,2019
2019-08-09,7885.0,13.9,32.8,0.8,23.3,5,8,2019
2019-08-10,2827.0,18.4,24.2,4.4,21.3,6,8,2019
2019-08-11,6368.0,16.3,28.3,1.9,22.3,7,8,2019
2019-08-12,2161.0,13.9,18.3,24.2,16.1,1,8,2019
2019-08-13,4654.0,13.2,20.4,7.1,16.8,2,8,2019
2019-08-14,6122.0,12.3,21.6,0.0,17.0,3,8,2019
2019-08-15,2646.0,9.8,21.3,2.4,15.6,4,8,2019
2019-08-16,4601.0,14.1,23.1,0.0,18.6,5,8,2019
2019-08-17,3993.0,12.7,26.5,0.0,19.6,6,8,2019
2019-08-18,5934.0,18.2,33.2,9.7,25.7,7,8,2019
2019-08-19,3162.0,16.1,24.3,22.0,20.2,1,8,2019
2019-08-20,2729.0,12.7,19.3,18.4,16.0,2,8,2019
2019-08-21,4480.0,12.7,19.4,0.0,16.0,3,8,2019
2019-08-22,5296.0,13.0,20.0,0.0,16.5,4,8,2019
2019-08-23,4982.0,11.4,22.3,0.0,16.8,5,8,2019
2019-08-24,5644.0,15.0,27.7,0.0,21.4,6,8,2019
2019-08-25,5162.0,17.2,28.3,0.0,22.8,7,8,2019
2019-08-26,4932.0,16.1,27.6,46.1,21.8,1,8,2019
2019-08-27,7071.0,16.3,29.8,0.0,23.0,2,8,2019
2019-08-28,6969.0,16.9,30.1,4.4,23.5,3,8,2019
2019-08-29,5215.0,18.1,26.2,0.0,22.2,4,8,2019
2019-08-30,6302.0,15.4,27.8,0.0,21.6,5,8,2019
2019-08-31,5745.0,15.8,29.7,0.0,22.8,6,8,2019
2019-09-01,4857.0,17.7,27.0,1.7,22.4,7,9,2019
2019-09-02,2563.0,11.5,17.9,2.4,14.7,1,9,2019
2019-09-03,6385.0,9.2,22.3,0.0,15.8,2,9,2019
2019-09-04,7342.0,9.5,25.8,0.0,17.6,3,9,2019
2019-09-05,3393.0,11.0,16.9,6.4,14.0,4,9,2019
2019-09-06,3625.0,10.6,15.0,2.7,12.8,5,9,2019
2019-09-07,2161.0,9.4,15.9,3.4,12.6,6,9,2019
2019-09-08,945.0,8.2,11.4,25.4,9.8,7,9,2019
2019-09-09,2855.0,7.4,13.1,1.0,10.2,1,9,2019
2019-09-10,5798.0,5.7,19.4,0.0,12.5,2,9,2019
2019-09-11,6304.0,10.0,21.1,0.0,15.6,3,9,2019
2019-09-12,6576.0,12.7,23.6,0.0,18.2,4,9,2019
2019-09-13,6765.0,11.5,25.1,0.0,18.3,5,9,2019
2019-09-14,5351.0,13.5,23.8,0.0,18.6,6,9,2019
2019-09-15,6157.0,11.4,26.5,0.0,19.0,7,9,2019
2019-09-16,6552.0,14.3,26.9,0.1,20.6,1,9,2019
2019-09-17,5965.0,11.1,20.8,0.0,16.0,2,9,2019
2019-09-18,6596.0,6.7,17.4,0.0,12.0,3,9,2019
2019-09-19,6045.0,5.4,16.5,0.0,11.0,4,9,2019
2019-09-20,5571.0,3.4,16.5,0.0,10.0,5,9,2019
2019-09-21,3955.0,4.8,21.0,0.0,12.9,6,9,2019
2019-09-22,3793.0,7.8,19.6,0.0,13.7,7,9,2019
2019-09-23,2482.0,11.4,15.5,9.6,13.4,1,9,2019
2019-09-24,5283.0,10.3,19.3,0.2,14.8,2,9,2019
2019-09-25,4778.0,12.8,19.6,0.6,16.2,3,9,2019
2019-09-26,4547.0,12.6,17.9,0.3,15.2,4,9,2019
2019-09-27,5036.0,13.7,22.8,12.3,18.2,5,9,2019
2019-09-28,3140.0,12.4,18.1,0.0,15.2,6,9,2019
2019-09-29,5161.0,11.2,23.6,0.1,17.4,7,9,2019
2019-09-30,4685.0,9.9,19.1,0.0,14.5,1,9,2019
2019-10-01,6161.0,9.6,24.1,3.0,16.8,2,10,2019
2019-10-02,2996.0,5.9,15.7,28.7,10.8,3,10,2019
2019-10-03,2491.0,5.3,12.0,0.0,8.6,4,10,2019
2019-10-04,2945.0,4.5,12.6,1.0,8.6,5,10,2019
2019-10-05,1303.0,5.0,11.6,3.7,8.3,6,10,2019
